site_id,meter_id,timestamp,sensor_name,sensor_value,status
Site_A,Site_A_Meter_1,2023-12-06 08:05:00,power_consumption,52.23,error
Site_A,Site_A_Meter_1,2023-12-06 08:10:00,humidity,21.92,inactive
Site_A,Site_A_Meter_1,2023-12-06 08:15:00,humidity,32.47,inactive
Site_A,Site_A_Meter_1,2023-12-06 08:20:00,power_consumption,54.48,inactive
Site_A,Site_A_Meter_1,2023-12-06 08:25:00,power_consumption,68.61,error
Site_A,Site_A_Meter_1,2023-12-06 08:30:00,humidity,37.76,error
Site_A,Site_A_Meter_1,2023-12-06 08:35:00,temperature,28.6,error
Site_A,Site_A_Meter_1,2023-12-06 08:40:00,humidity,44.74,error
Site_A,Site_A_Meter_1,2023-12-06 08:45:00,power_consumption,60.44,error
Site_A,Site_A_Meter_1,2023-12-06 08:50:00,humidity,48.48,error
Site_A,Site_A_Meter_1,2023-12-06 08:55:00,temperature,25.59,inactive
Site_A,Site_A_Meter_1,2023-12-06 09:00:00,humidity,34.46,error
Site_A,Site_A_Meter_1,2023-12-06 09:05:00,power_consumption,33.21,inactive
Site_A,Site_A_Meter_1,2023-12-06 09:10:00,temperature,22.54,error
Site_A,Site_A_Meter_1,2023-12-06 09:15:00,temperature,19.21,active
Site_A,Site_A_Meter_1,2023-12-06 09:20:00,power_consumption,55.83,active
Site_A,Site_A_Meter_1,2023-12-06 09:25:00,power_consumption,39.6,inactive
Site_A,Site_A_Meter_1,2023-12-06 09:30:00,humidity,86.23,inactive
Site_A,Site_A_Meter_1,2023-12-06 09:35:00,humidity,85.6,error
Site_A,Site_A_Meter_1,2023-12-06 09:40:00,humidity,33.25,active
Site_A,Site_A_Meter_1,2023-12-06 09:45:00,humidity,74.56,inactive
Site_A,Site_A_Meter_1,2023-12-06 09:50:00,temperature,18.85,error
Site_A,Site_A_Meter_1,2023-12-06 09:55:00,humidity,39.28,error
Site_A,Site_A_Meter_1,2023-12-06 10:00:00,power_consumption,90.02,inactive
Site_A,Site_A_Meter_1,2023-12-06 10:05:00,power_consumption,51.82,active
Site_A,Site_A_Meter_1,2023-12-06 10:10:00,power_consumption,28.01,inactive
Site_A,Site_A_Meter_1,2023-12-06 10:15:00,humidity,78.31,inactive
Site_A,Site_A_Meter_1,2023-12-06 10:20:00,temperature,25.94,inactive
Site_A,Site_A_Meter_1,2023-12-06 10:25:00,humidity,51.67,error
Site_A,Site_A_Meter_1,2023-12-06 10:30:00,humidity,50.89,error
Site_A,Site_A_Meter_1,2023-12-06 10:35:00,humidity,61.6,error
Site_A,Site_A_Meter_1,2023-12-06 10:40:00,power_consumption,95.41,error
Site_A,Site_A_Meter_1,2023-12-06 10:45:00,temperature,20.44,inactive
Site_A,Site_A_Meter_1,2023-12-06 10:50:00,humidity,91.53,inactive
Site_A,Site_A_Meter_1,2023-12-06 10:55:00,temperature,30.08,error
Site_A,Site_A_Meter_1,2023-12-06 11:00:00,humidity,74.07,error
Site_A,Site_A_Meter_1,2023-12-06 11:05:00,power_consumption,26.67,inactive
Site_A,Site_A_Meter_1,2023-12-06 11:10:00,humidity,76.58,inactive
Site_A,Site_A_Meter_1,2023-12-06 11:15:00,temperature,19.59,inactive
Site_A,Site_A_Meter_1,2023-12-06 11:20:00,power_consumption,23.76,error
Site_A,Site_A_Meter_1,2023-12-06 11:25:00,humidity,38.23,error
Site_A,Site_A_Meter_1,2023-12-06 11:30:00,temperature,32.38,error
Site_A,Site_A_Meter_1,2023-12-06 11:35:00,temperature,25.89,active
Site_A,Site_A_Meter_1,2023-12-06 11:40:00,power_consumption,66.34,active
Site_A,Site_A_Meter_1,2023-12-06 11:45:00,power_consumption,57.51,error
Site_A,Site_A_Meter_1,2023-12-06 11:50:00,temperature,31.09,error
Site_A,Site_A_Meter_1,2023-12-06 11:55:00,temperature,24.88,inactive
Site_A,Site_A_Meter_1,2023-12-06 12:00:00,humidity,97.56,active
Site_A,Site_A_Meter_1,2023-12-06 12:05:00,humidity,97.58,error
Site_A,Site_A_Meter_1,2023-12-06 12:10:00,temperature,16.82,error
Site_A,Site_A_Meter_1,2023-12-06 12:15:00,temperature,18.2,active
Site_A,Site_A_Meter_1,2023-12-06 12:20:00,temperature,22.71,active
Site_A,Site_A_Meter_1,2023-12-06 12:25:00,humidity,81.15,active
Site_A,Site_A_Meter_1,2023-12-06 12:30:00,temperature,15.12,active
Site_A,Site_A_Meter_1,2023-12-06 12:35:00,temperature,26.6,inactive
Site_A,Site_A_Meter_1,2023-12-06 12:40:00,temperature,19.32,active
Site_A,Site_A_Meter_1,2023-12-06 12:45:00,temperature,31.27,inactive
Site_A,Site_A_Meter_1,2023-12-06 12:50:00,humidity,80.79,active
Site_A,Site_A_Meter_1,2023-12-06 12:55:00,humidity,25.33,active
Site_A,Site_A_Meter_1,2023-12-06 13:00:00,humidity,64.27,active
Site_A,Site_A_Meter_1,2023-12-06 13:05:00,temperature,24.7,active
Site_A,Site_A_Meter_1,2023-12-06 13:10:00,temperature,17.44,error
Site_A,Site_A_Meter_1,2023-12-06 13:15:00,power_consumption,58.71,active
Site_A,Site_A_Meter_1,2023-12-06 13:20:00,temperature,18.66,inactive
Site_A,Site_A_Meter_1,2023-12-06 13:25:00,humidity,21.45,active
Site_A,Site_A_Meter_1,2023-12-06 13:30:00,temperature,28.26,inactive
Site_A,Site_A_Meter_1,2023-12-06 13:35:00,power_consumption,70.85,inactive
Site_A,Site_A_Meter_1,2023-12-06 13:40:00,humidity,75.8,active
Site_A,Site_A_Meter_1,2023-12-06 13:45:00,temperature,28.98,error
Site_A,Site_A_Meter_1,2023-12-06 13:50:00,temperature,28.12,error
Site_A,Site_A_Meter_1,2023-12-06 13:55:00,humidity,26.33,inactive
Site_A,Site_A_Meter_1,2023-12-06 14:00:00,power_consumption,89.51,active
Site_A,Site_A_Meter_1,2023-12-06 14:05:00,temperature,33.78,inactive
Site_A,Site_A_Meter_1,2023-12-06 14:10:00,humidity,39.08,active
Site_A,Site_A_Meter_1,2023-12-06 14:15:00,humidity,92.77,inactive
Site_A,Site_A_Meter_1,2023-12-06 14:20:00,temperature,22.45,active
Site_A,Site_A_Meter_1,2023-12-06 14:25:00,power_consumption,42.77,inactive
Site_A,Site_A_Meter_1,2023-12-06 14:30:00,power_consumption,54.83,active
Site_A,Site_A_Meter_1,2023-12-06 14:35:00,temperature,24.3,error
Site_A,Site_A_Meter_1,2023-12-06 14:40:00,temperature,32.96,error
Site_A,Site_A_Meter_1,2023-12-06 14:45:00,humidity,56.18,active
Site_A,Site_A_Meter_1,2023-12-06 14:50:00,power_consumption,31.25,active
Site_A,Site_A_Meter_1,2023-12-06 14:55:00,temperature,31.88,active
Site_A,Site_A_Meter_1,2023-12-06 15:00:00,temperature,27.46,error
Site_A,Site_A_Meter_1,2023-12-06 15:05:00,humidity,77.52,active
Site_A,Site_A_Meter_1,2023-12-06 15:10:00,humidity,94.65,active
Site_A,Site_A_Meter_1,2023-12-06 15:15:00,power_consumption,70.17,error
Site_A,Site_A_Meter_1,2023-12-06 15:20:00,humidity,29.12,active
Site_A,Site_A_Meter_1,2023-12-06 15:25:00,temperature,17.27,error
Site_A,Site_A_Meter_1,2023-12-06 15:30:00,humidity,21.01,inactive
Site_A,Site_A_Meter_1,2023-12-06 15:35:00,humidity,89.63,active
Site_A,Site_A_Meter_1,2023-12-06 15:40:00,temperature,20.31,active
Site_A,Site_A_Meter_1,2023-12-06 15:45:00,humidity,38.67,error
Site_A,Site_A_Meter_1,2023-12-06 15:50:00,humidity,80.33,active
Site_A,Site_A_Meter_1,2023-12-06 15:55:00,humidity,56.07,active
Site_A,Site_A_Meter_1,2023-12-06 16:00:00,power_consumption,31.8,active
Site_A,Site_A_Meter_1,2023-12-06 16:05:00,temperature,16.77,active
Site_A,Site_A_Meter_1,2023-12-06 16:10:00,temperature,23.73,error
Site_A,Site_A_Meter_1,2023-12-06 16:15:00,power_consumption,78.04,active
Site_A,Site_A_Meter_1,2023-12-06 16:20:00,humidity,96.37,error
Site_A,Site_A_Meter_1,2023-12-06 16:25:00,temperature,18.35,inactive
Site_A,Site_A_Meter_1,2023-12-06 16:30:00,power_consumption,74.37,active
Site_A,Site_A_Meter_1,2023-12-06 16:35:00,humidity,80.6,inactive
Site_A,Site_A_Meter_1,2023-12-06 16:40:00,power_consumption,60.44,active
Site_A,Site_A_Meter_1,2023-12-06 16:45:00,power_consumption,98.98,inactive
Site_A,Site_A_Meter_1,2023-12-06 16:50:00,humidity,62.96,error
Site_A,Site_A_Meter_1,2023-12-06 16:55:00,temperature,34.06,active
Site_A,Site_A_Meter_1,2023-12-06 17:00:00,temperature,21.4,inactive
Site_A,Site_A_Meter_1,2023-12-06 17:05:00,temperature,25.14,inactive
Site_A,Site_A_Meter_1,2023-12-06 17:10:00,temperature,23.65,active
Site_A,Site_A_Meter_1,2023-12-06 17:15:00,temperature,18.41,active
Site_A,Site_A_Meter_1,2023-12-06 17:20:00,humidity,65.87,active
Site_A,Site_A_Meter_1,2023-12-06 17:25:00,power_consumption,74.86,inactive
Site_A,Site_A_Meter_1,2023-12-06 17:30:00,temperature,27.81,active
Site_A,Site_A_Meter_1,2023-12-06 17:35:00,power_consumption,95.63,active
Site_A,Site_A_Meter_1,2023-12-06 17:40:00,power_consumption,83.36,active
Site_A,Site_A_Meter_1,2023-12-06 17:45:00,humidity,61.75,active
Site_A,Site_A_Meter_1,2023-12-06 17:50:00,temperature,28.29,active
Site_A,Site_A_Meter_1,2023-12-06 17:55:00,power_consumption,45.79,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:00:00,temperature,25.55,error
Site_A,Site_A_Meter_1,2023-12-06 18:05:00,power_consumption,33.11,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:10:00,power_consumption,94.33,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:15:00,temperature,19.65,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:20:00,humidity,40.04,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:25:00,humidity,59.37,error
Site_A,Site_A_Meter_1,2023-12-06 18:30:00,temperature,26.18,error
Site_A,Site_A_Meter_1,2023-12-06 18:35:00,temperature,34.92,error
Site_A,Site_A_Meter_1,2023-12-06 18:40:00,power_consumption,51.42,error
Site_A,Site_A_Meter_1,2023-12-06 18:45:00,power_consumption,86.46,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:50:00,humidity,38.58,inactive
Site_A,Site_A_Meter_1,2023-12-06 18:55:00,humidity,91.66,active
Site_A,Site_A_Meter_1,2023-12-06 19:00:00,power_consumption,92.22,inactive
Site_A,Site_A_Meter_1,2023-12-06 19:05:00,temperature,24.09,error
Site_A,Site_A_Meter_1,2023-12-06 19:10:00,power_consumption,39.39,error
Site_A,Site_A_Meter_1,2023-12-06 19:15:00,temperature,25.97,error
Site_A,Site_A_Meter_1,2023-12-06 19:20:00,temperature,17.36,error
Site_A,Site_A_Meter_1,2023-12-06 19:25:00,humidity,92.62,active
Site_A,Site_A_Meter_1,2023-12-06 19:30:00,temperature,22.22,active
Site_A,Site_A_Meter_1,2023-12-06 19:35:00,temperature,16.26,active
Site_A,Site_A_Meter_1,2023-12-06 19:40:00,power_consumption,22.22,active
Site_A,Site_A_Meter_1,2023-12-06 19:45:00,power_consumption,62.73,active
Site_A,Site_A_Meter_1,2023-12-06 19:50:00,humidity,67.72,inactive
Site_A,Site_A_Meter_1,2023-12-06 19:55:00,temperature,18.58,active
Site_A,Site_A_Meter_1,2023-12-06 20:00:00,power_consumption,45.18,active
Site_A,Site_A_Meter_1,2023-12-06 20:05:00,humidity,57.53,error
Site_A,Site_A_Meter_1,2023-12-06 20:10:00,power_consumption,88.47,inactive
Site_A,Site_A_Meter_1,2023-12-06 20:15:00,temperature,29.38,inactive
Site_A,Site_A_Meter_1,2023-12-06 20:20:00,temperature,28.37,inactive
Site_A,Site_A_Meter_1,2023-12-06 20:25:00,humidity,48.13,inactive
Site_A,Site_A_Meter_1,2023-12-06 20:30:00,humidity,54.85,error
Site_A,Site_A_Meter_1,2023-12-06 20:35:00,humidity,52.44,active
Site_A,Site_A_Meter_1,2023-12-06 20:40:00,humidity,72.59,active
Site_A,Site_A_Meter_1,2023-12-06 20:45:00,power_consumption,86.36,inactive
Site_A,Site_A_Meter_1,2023-12-06 20:50:00,humidity,72.82,active
Site_A,Site_A_Meter_1,2023-12-06 20:55:00,power_consumption,70.78,error
Site_A,Site_A_Meter_1,2023-12-06 21:00:00,humidity,26.42,active
Site_A,Site_A_Meter_1,2023-12-06 21:05:00,humidity,98.61,error
Site_A,Site_A_Meter_1,2023-12-06 21:10:00,temperature,26.55,active
Site_A,Site_A_Meter_1,2023-12-06 21:15:00,temperature,34.94,inactive
Site_A,Site_A_Meter_1,2023-12-06 21:20:00,power_consumption,75.9,inactive
Site_A,Site_A_Meter_1,2023-12-06 21:25:00,humidity,52.17,inactive
Site_A,Site_A_Meter_1,2023-12-06 21:30:00,power_consumption,92.17,error
Site_A,Site_A_Meter_1,2023-12-06 21:35:00,power_consumption,30.34,error
Site_A,Site_A_Meter_1,2023-12-06 21:40:00,power_consumption,79.02,active
Site_A,Site_A_Meter_1,2023-12-06 21:45:00,power_consumption,23.12,active
Site_A,Site_A_Meter_1,2023-12-06 21:50:00,temperature,24.0,inactive
Site_A,Site_A_Meter_1,2023-12-06 21:55:00,power_consumption,26.01,inactive
Site_A,Site_A_Meter_1,2023-12-06 22:00:00,power_consumption,80.67,active
Site_A,Site_A_Meter_1,2023-12-06 22:05:00,temperature,32.69,error
Site_A,Site_A_Meter_1,2023-12-06 22:10:00,temperature,26.1,inactive
Site_A,Site_A_Meter_1,2023-12-06 22:15:00,humidity,98.81,active
Site_A,Site_A_Meter_1,2023-12-06 22:20:00,power_consumption,56.17,active
Site_A,Site_A_Meter_1,2023-12-06 22:25:00,power_consumption,56.84,active
Site_A,Site_A_Meter_1,2023-12-06 22:30:00,power_consumption,88.96,error
Site_A,Site_A_Meter_1,2023-12-06 22:35:00,temperature,16.19,inactive
Site_A,Site_A_Meter_1,2023-12-06 22:40:00,humidity,67.04,error
Site_A,Site_A_Meter_1,2023-12-06 22:45:00,temperature,25.64,error
Site_A,Site_A_Meter_1,2023-12-06 22:50:00,humidity,64.45,active
Site_A,Site_A_Meter_1,2023-12-06 22:55:00,power_consumption,76.7,inactive
Site_A,Site_A_Meter_1,2023-12-06 23:00:00,temperature,34.57,active
Site_A,Site_A_Meter_1,2023-12-06 23:05:00,humidity,68.61,active
Site_A,Site_A_Meter_1,2023-12-06 23:10:00,temperature,27.57,inactive
Site_A,Site_A_Meter_1,2023-12-06 23:15:00,humidity,57.81,error
Site_A,Site_A_Meter_1,2023-12-06 23:20:00,humidity,21.27,error
Site_A,Site_A_Meter_1,2023-12-06 23:25:00,power_consumption,22.4,error
Site_A,Site_A_Meter_1,2023-12-06 23:30:00,temperature,26.51,inactive
Site_A,Site_A_Meter_1,2023-12-06 23:35:00,humidity,53.9,error
Site_A,Site_A_Meter_1,2023-12-06 23:40:00,humidity,83.99,inactive
Site_A,Site_A_Meter_1,2023-12-06 23:45:00,power_consumption,42.89,inactive
Site_A,Site_A_Meter_1,2023-12-06 23:50:00,power_consumption,30.83,inactive
Site_A,Site_A_Meter_1,2023-12-06 23:55:00,temperature,26.71,active
Site_A,Site_A_Meter_1,2023-12-07 00:00:00,power_consumption,77.83,inactive
Site_A,Site_A_Meter_1,2023-12-07 00:05:00,humidity,47.74,error
Site_A,Site_A_Meter_1,2023-12-07 00:10:00,temperature,27.06,error
Site_A,Site_A_Meter_1,2023-12-07 00:15:00,humidity,64.23,error
Site_A,Site_A_Meter_1,2023-12-07 00:20:00,power_consumption,52.42,active
Site_A,Site_A_Meter_1,2023-12-07 00:25:00,power_consumption,39.91,active
Site_A,Site_A_Meter_1,2023-12-07 00:30:00,temperature,32.14,active
Site_A,Site_A_Meter_1,2023-12-07 00:35:00,power_consumption,70.46,active
Site_A,Site_A_Meter_1,2023-12-07 00:40:00,temperature,23.22,active
Site_A,Site_A_Meter_1,2023-12-07 00:45:00,temperature,20.4,active
Site_A,Site_A_Meter_1,2023-12-07 00:50:00,temperature,20.24,active
Site_A,Site_A_Meter_1,2023-12-07 00:55:00,temperature,22.49,error
Site_A,Site_A_Meter_1,2023-12-07 01:00:00,temperature,20.11,error
Site_A,Site_A_Meter_1,2023-12-07 01:05:00,power_consumption,34.16,inactive
Site_A,Site_A_Meter_1,2023-12-07 01:10:00,temperature,23.02,error
Site_A,Site_A_Meter_1,2023-12-07 01:15:00,humidity,53.57,active
Site_A,Site_A_Meter_1,2023-12-07 01:20:00,temperature,22.29,active
Site_A,Site_A_Meter_1,2023-12-07 01:25:00,power_consumption,42.08,inactive
Site_A,Site_A_Meter_1,2023-12-07 01:30:00,power_consumption,83.94,active
Site_A,Site_A_Meter_1,2023-12-07 01:35:00,humidity,92.62,error
Site_A,Site_A_Meter_1,2023-12-07 01:40:00,power_consumption,36.27,inactive
Site_A,Site_A_Meter_1,2023-12-07 01:45:00,temperature,16.68,active
Site_A,Site_A_Meter_1,2023-12-07 01:50:00,power_consumption,47.16,error
Site_A,Site_A_Meter_1,2023-12-07 01:55:00,power_consumption,43.44,error
Site_A,Site_A_Meter_1,2023-12-07 02:00:00,power_consumption,58.24,inactive
Site_A,Site_A_Meter_1,2023-12-07 02:05:00,temperature,30.31,active
Site_A,Site_A_Meter_1,2023-12-07 02:10:00,humidity,64.34,error
Site_A,Site_A_Meter_1,2023-12-07 02:15:00,power_consumption,34.37,error
Site_A,Site_A_Meter_1,2023-12-07 02:20:00,power_consumption,50.29,error
Site_A,Site_A_Meter_1,2023-12-07 02:25:00,temperature,32.98,active
Site_A,Site_A_Meter_1,2023-12-07 02:30:00,temperature,27.48,active
Site_A,Site_A_Meter_1,2023-12-07 02:35:00,power_consumption,41.85,inactive
Site_A,Site_A_Meter_1,2023-12-07 02:40:00,humidity,68.84,inactive
Site_A,Site_A_Meter_1,2023-12-07 02:45:00,humidity,50.99,active
Site_A,Site_A_Meter_1,2023-12-07 02:50:00,humidity,67.7,error
Site_A,Site_A_Meter_1,2023-12-07 02:55:00,power_consumption,33.88,inactive
Site_A,Site_A_Meter_1,2023-12-07 03:00:00,humidity,36.34,active
Site_A,Site_A_Meter_1,2023-12-07 03:05:00,humidity,92.59,error
Site_A,Site_A_Meter_1,2023-12-07 03:10:00,humidity,90.57,inactive
Site_A,Site_A_Meter_1,2023-12-07 03:15:00,humidity,65.59,active
Site_A,Site_A_Meter_1,2023-12-07 03:20:00,power_consumption,39.19,active
Site_A,Site_A_Meter_1,2023-12-07 03:25:00,temperature,24.29,active
Site_A,Site_A_Meter_1,2023-12-07 03:30:00,power_consumption,49.49,error
Site_A,Site_A_Meter_1,2023-12-07 03:35:00,temperature,30.94,active
Site_A,Site_A_Meter_1,2023-12-07 03:40:00,power_consumption,58.41,error
Site_A,Site_A_Meter_1,2023-12-07 03:45:00,temperature,33.35,active
Site_A,Site_A_Meter_1,2023-12-07 03:50:00,temperature,21.79,inactive
Site_A,Site_A_Meter_1,2023-12-07 03:55:00,humidity,33.72,inactive
Site_A,Site_A_Meter_1,2023-12-07 04:00:00,humidity,35.73,active
Site_A,Site_A_Meter_1,2023-12-07 04:05:00,temperature,29.48,active
Site_A,Site_A_Meter_1,2023-12-07 04:10:00,temperature,20.02,inactive
Site_A,Site_A_Meter_1,2023-12-07 04:15:00,temperature,29.86,error
Site_A,Site_A_Meter_1,2023-12-07 04:20:00,humidity,74.44,inactive
Site_A,Site_A_Meter_1,2023-12-07 04:25:00,temperature,21.17,error
Site_A,Site_A_Meter_1,2023-12-07 04:30:00,temperature,34.76,error
Site_A,Site_A_Meter_1,2023-12-07 04:35:00,temperature,33.42,error
Site_A,Site_A_Meter_1,2023-12-07 04:40:00,power_consumption,21.06,inactive
Site_A,Site_A_Meter_1,2023-12-07 04:45:00,humidity,79.48,inactive
Site_A,Site_A_Meter_1,2023-12-07 04:50:00,temperature,29.51,inactive
Site_A,Site_A_Meter_1,2023-12-07 04:55:00,humidity,70.13,active
Site_A,Site_A_Meter_1,2023-12-07 05:00:00,humidity,55.67,inactive
Site_A,Site_A_Meter_1,2023-12-07 05:05:00,humidity,28.2,active
Site_A,Site_A_Meter_1,2023-12-07 05:10:00,temperature,25.38,inactive
Site_A,Site_A_Meter_1,2023-12-07 05:15:00,humidity,96.46,error
Site_A,Site_A_Meter_1,2023-12-07 05:20:00,temperature,22.72,active
Site_A,Site_A_Meter_1,2023-12-07 05:25:00,power_consumption,26.2,inactive
Site_A,Site_A_Meter_1,2023-12-07 05:30:00,power_consumption,26.68,error
Site_A,Site_A_Meter_1,2023-12-07 05:35:00,temperature,17.05,active
Site_A,Site_A_Meter_1,2023-12-07 05:40:00,power_consumption,20.18,error
Site_A,Site_A_Meter_1,2023-12-07 05:45:00,temperature,16.63,active
Site_A,Site_A_Meter_1,2023-12-07 05:50:00,temperature,33.2,active
Site_A,Site_A_Meter_1,2023-12-07 05:55:00,temperature,33.21,inactive
Site_A,Site_A_Meter_1,2023-12-07 06:00:00,temperature,26.16,error
Site_A,Site_A_Meter_1,2023-12-07 06:05:00,humidity,53.25,error
Site_A,Site_A_Meter_1,2023-12-07 06:10:00,temperature,27.78,active
Site_A,Site_A_Meter_1,2023-12-07 06:15:00,temperature,16.2,inactive
Site_A,Site_A_Meter_1,2023-12-07 06:20:00,temperature,20.29,error
Site_A,Site_A_Meter_1,2023-12-07 06:25:00,humidity,63.84,active
Site_A,Site_A_Meter_1,2023-12-07 06:30:00,power_consumption,22.93,inactive
Site_A,Site_A_Meter_1,2023-12-07 06:35:00,humidity,51.6,inactive
Site_A,Site_A_Meter_1,2023-12-07 06:40:00,humidity,68.36,error
Site_A,Site_A_Meter_1,2023-12-07 06:45:00,power_consumption,60.42,inactive
Site_A,Site_A_Meter_1,2023-12-07 06:50:00,temperature,15.65,active
Site_A,Site_A_Meter_1,2023-12-07 06:55:00,humidity,25.4,active
Site_A,Site_A_Meter_1,2023-12-07 07:00:00,power_consumption,87.05,active
Site_A,Site_A_Meter_1,2023-12-07 07:05:00,power_consumption,51.38,error
Site_A,Site_A_Meter_1,2023-12-07 07:10:00,power_consumption,37.83,inactive
Site_A,Site_A_Meter_1,2023-12-07 07:15:00,temperature,19.93,error
Site_A,Site_A_Meter_1,2023-12-07 07:20:00,power_consumption,25.42,inactive
Site_A,Site_A_Meter_1,2023-12-07 07:25:00,humidity,49.46,error
Site_A,Site_A_Meter_1,2023-12-07 07:30:00,humidity,94.13,inactive
Site_A,Site_A_Meter_1,2023-12-07 07:35:00,humidity,67.92,error
Site_A,Site_A_Meter_1,2023-12-07 07:40:00,power_consumption,56.56,inactive
Site_A,Site_A_Meter_1,2023-12-07 07:45:00,humidity,57.64,inactive
Site_A,Site_A_Meter_1,2023-12-07 07:50:00,temperature,32.91,inactive
Site_A,Site_A_Meter_1,2023-12-07 07:55:00,humidity,81.19,error
Site_A,Site_A_Meter_1,2023-12-07 08:00:00,temperature,26.86,active
Site_A,Site_A_Meter_1,2023-12-07 08:05:00,power_consumption,45.15,inactive
Site_A,Site_A_Meter_1,2023-12-07 08:10:00,humidity,57.54,error
Site_A,Site_A_Meter_1,2023-12-07 08:15:00,humidity,62.77,active
Site_A,Site_A_Meter_1,2023-12-07 08:20:00,power_consumption,55.49,active
Site_A,Site_A_Meter_1,2023-12-07 08:25:00,power_consumption,44.95,error
Site_A,Site_A_Meter_1,2023-12-07 08:30:00,temperature,15.81,error
Site_A,Site_A_Meter_1,2023-12-07 08:35:00,temperature,27.1,error
Site_A,Site_A_Meter_1,2023-12-07 08:40:00,humidity,62.84,inactive
Site_A,Site_A_Meter_1,2023-12-07 08:45:00,temperature,30.44,active
Site_A,Site_A_Meter_1,2023-12-07 08:50:00,humidity,24.45,active
Site_A,Site_A_Meter_1,2023-12-07 08:55:00,power_consumption,97.85,inactive
Site_A,Site_A_Meter_1,2023-12-07 09:00:00,humidity,22.03,active
Site_A,Site_A_Meter_1,2023-12-07 09:05:00,humidity,48.45,error
Site_A,Site_A_Meter_1,2023-12-07 09:10:00,humidity,52.79,error
Site_A,Site_A_Meter_1,2023-12-07 09:15:00,power_consumption,54.04,active
Site_A,Site_A_Meter_1,2023-12-07 09:20:00,humidity,53.53,inactive
Site_A,Site_A_Meter_1,2023-12-07 09:25:00,power_consumption,74.12,inactive
Site_A,Site_A_Meter_1,2023-12-07 09:30:00,temperature,33.14,inactive
Site_A,Site_A_Meter_1,2023-12-07 09:35:00,temperature,30.94,active
Site_A,Site_A_Meter_1,2023-12-07 09:40:00,temperature,16.77,inactive
Site_A,Site_A_Meter_1,2023-12-07 09:45:00,temperature,22.79,error
Site_A,Site_A_Meter_1,2023-12-07 09:50:00,temperature,22.59,error
Site_A,Site_A_Meter_1,2023-12-07 09:55:00,power_consumption,93.19,error
Site_A,Site_A_Meter_1,2023-12-07 10:00:00,temperature,32.53,active
Site_A,Site_A_Meter_1,2023-12-07 10:05:00,power_consumption,47.62,inactive
Site_A,Site_A_Meter_1,2023-12-07 10:10:00,temperature,25.03,error
Site_A,Site_A_Meter_1,2023-12-07 10:15:00,humidity,38.73,inactive
Site_A,Site_A_Meter_1,2023-12-07 10:20:00,power_consumption,39.23,active
Site_A,Site_A_Meter_1,2023-12-07 10:25:00,power_consumption,71.27,inactive
Site_A,Site_A_Meter_1,2023-12-07 10:30:00,power_consumption,81.1,error
Site_A,Site_A_Meter_1,2023-12-07 10:35:00,power_consumption,23.05,inactive
Site_A,Site_A_Meter_1,2023-12-07 10:40:00,humidity,91.56,error
Site_A,Site_A_Meter_1,2023-12-07 10:45:00,power_consumption,81.88,inactive
Site_A,Site_A_Meter_1,2023-12-07 10:50:00,power_consumption,91.68,inactive
Site_A,Site_A_Meter_1,2023-12-07 10:55:00,power_consumption,64.81,error
Site_A,Site_A_Meter_1,2023-12-07 11:00:00,humidity,48.21,error
Site_A,Site_A_Meter_1,2023-12-07 11:05:00,temperature,21.61,active
Site_A,Site_A_Meter_1,2023-12-07 11:10:00,temperature,33.86,error
Site_A,Site_A_Meter_1,2023-12-07 11:15:00,humidity,86.36,inactive
Site_A,Site_A_Meter_1,2023-12-07 11:20:00,power_consumption,83.45,error
Site_A,Site_A_Meter_1,2023-12-07 11:25:00,temperature,16.65,inactive
Site_A,Site_A_Meter_1,2023-12-07 11:30:00,power_consumption,81.83,active
Site_A,Site_A_Meter_1,2023-12-07 11:35:00,power_consumption,67.12,error
Site_A,Site_A_Meter_1,2023-12-07 11:40:00,temperature,27.42,error
Site_A,Site_A_Meter_1,2023-12-07 11:45:00,humidity,80.86,inactive
Site_A,Site_A_Meter_1,2023-12-07 11:50:00,power_consumption,90.19,active
Site_A,Site_A_Meter_1,2023-12-07 11:55:00,humidity,51.79,inactive
Site_A,Site_A_Meter_1,2023-12-07 12:00:00,humidity,89.87,error
Site_A,Site_A_Meter_1,2023-12-07 12:05:00,humidity,24.22,active
Site_A,Site_A_Meter_1,2023-12-07 12:10:00,temperature,28.3,inactive
Site_A,Site_A_Meter_1,2023-12-07 12:15:00,power_consumption,23.04,active
Site_A,Site_A_Meter_1,2023-12-07 12:20:00,temperature,26.21,active
Site_A,Site_A_Meter_1,2023-12-07 12:25:00,power_consumption,65.63,active
Site_A,Site_A_Meter_1,2023-12-07 12:30:00,temperature,20.66,inactive
Site_A,Site_A_Meter_1,2023-12-07 12:35:00,humidity,79.18,inactive
Site_A,Site_A_Meter_1,2023-12-07 12:40:00,power_consumption,37.71,error
Site_A,Site_A_Meter_1,2023-12-07 12:45:00,humidity,47.26,error
Site_A,Site_A_Meter_1,2023-12-07 12:50:00,temperature,28.51,error
